rank-number,rank-year,index-name_en-US,capitalist-gender,XY-parent_en-US,XX-parent_en-Us,given-name_native-tongue,friend-name,capitalist_consort-name,firstseen-city,firstseen-country,capitalist_born-spacetime,capitalist_origin-story,mother-tongues,capitalist_schooling,written-hands,job-titles,award-names,capitalist-background,lastseen_city,lastseen-country,capitalist-type,rank-metric,rank-value,stock-shareprice,evolution-value_descendant-count,datacollected-yearmonth,firstseen-year,privedge-granted_year,priveledge-rank,privedge-lost_year,lastseen-year,deathnote,capitalist-currentage,person_age-group,archetype.childhood,archetype.student,archetype.householder,archetype.teacher,archetype.advisor,archetype.phantasim,patron-source,patron-industry,claim-to-fame,data-notes
1381,12024,BDO Unibank,XX-XY,,,BDO Unibank,BDOUY,,,,,,,,,,,,,Philippines,company.public,USD-marketcap,"$14,350,000,000",$27.20,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1382,12024,ABN AMRO,XX-XY,,,ABN AMRO,ABN.AS,,,,,,,,,,,,,Netherlands,company.public,USD-marketcap,"$14,340,000,000",$16.88,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1383,12024,Santander Polska,XX-XY,,,Santander Polska,SPL.WA,,,,,,,,,,,,,Poland,company.public,USD-marketcap,"$14,340,000,000",$140.42,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1384,12024,EDP Renováveis,XX-XY,,,EDP Renováveis,EDPR.LS,,,,,,,,,,,,,Spain,company.public,USD-marketcap,"$14,340,000,000",$13.98,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1385,12024,Ambuja Cements,XX-XY,,,Ambuja Cements,AMBUJACEM.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$14,340,000,000",$7.22,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1386,12024,IndusInd Bank,XX-XY,,,IndusInd Bank,INDUSINDBK.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$14,330,000,000",$18.42,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1387,12024,Molson Coors,XX-XY,,,Molson Coors,TAP,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$14,310,000,000",$67.34,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1388,12024,Hua Xia Bank,XX-XY,,,Hua Xia Bank,600015.SS,,,,,,,,,,,,,China,company.public,USD-marketcap,"$14,310,000,000",$0.90,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1390,12024,NRG Energy,XX-XY,,,NRG Energy,NRG,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$14,300,000,000",$66.62,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1391,12024,Leonardo,XX-XY,,,Leonardo,LDO.MI,,,,,,,,,,,,,Italy,company.public,USD-marketcap,"$14,300,000,000",$24.87,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1392,12024,Gulf Energy Development Public Company,XX-XY,,,Gulf Energy Development Public Company,GULF.BK,,,,,,,,,,,,,Thailand,company.public,USD-marketcap,"$14,280,000,000",$1.20,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1393,12024,GAIL,XX-XY,,,GAIL,GAIL.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$14,230,000,000",$2.17,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1394,12024,Britannia Industries,XX-XY,,,Britannia Industries,BRITANNIA.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$14,230,000,000",$59.08,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1395,12024,Fox Corporation,XX-XY,,,Fox Corporation,FOX,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$14,220,000,000",$28.60,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1398,12024,Fidelity National Financial,XX-XY,,,Fidelity National Financial,FNF,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$14,190,000,000",$51.96,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1399,12024,Cipla,XX-XY,,,Cipla,CIPLA.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$14,180,000,000",$17.57,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1400,12024,LKQ Corporation,XX-XY,,,LKQ Corporation,LKQ,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$14,170,000,000",$53.15,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1401,12024,Yandex,XX-XY,,,Yandex,YNDX.ME,,,,,,,,,,,,,Netherlands,company.public,USD-marketcap,"$14,160,000,000",$43.56,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1402,12024,Singapore Airlines,XX-XY,,,Singapore Airlines,C6L.SI,,,,,,,,,,,,,Singapore,company.public,USD-marketcap,"$14,140,000,000",$4.76,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1403,12024,Henderson Land Development,XX-XY,,,Henderson Land Development,0012.HK,,,,,,,,,,,,,Hong Kong,company.public,USD-marketcap,"$14,140,000,000",$2.92,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1404,12024,Pentair,XX-XY,,,Pentair,PNR,,,,,,,,,,,,,United Kingdom,company.public,USD-marketcap,"$14,110,000,000",$85.02,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1405,12024,Siemens Energy,XX-XY,,,Siemens Energy,ENR.F,,,,,,,,,,,,,Germany,company.public,USD-marketcap,"$14,110,000,000",$17.82,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1407,12024,Conagra Brands,XX-XY,,,Conagra Brands,CAG,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$14,090,000,000",$29.49,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1408,12024,Rural Electrification Corp,XX-XY,,,Rural Electrification Corp,RECLTD.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$14,090,000,000",$5.35,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1409,12024,Gen Digital,XX-XY,,,Gen Digital,GEN,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$14,070,000,000",$22.10,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1410,12024,Tenaga Nasional,XX-XY,,,Tenaga Nasional,TNABY,,,,,,,,,,,,,Malaysia,company.public,USD-marketcap,"$14,050,000,000",$9.12,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1411,12024,Nexon,XX-XY,,,Nexon,3659.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$14,050,000,000",$16.72,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1412,12024,Ritchie Bros. Auctioneers,XX-XY,,,Ritchie Bros. Auctioneers,RBA,,,,,,,,,,,,,Canada,company.public,USD-marketcap,"$14,040,000,000",$76.75,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1413,12024,XPO Logistics,XX-XY,,,XPO Logistics,XPO,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$14,040,000,000",$120.92,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1414,12024,Viatris,XX-XY,,,Viatris,VTRS,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$14,040,000,000",$11.83,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1417,12024,Air China,XX-XY,,,Air China,601111.SS,,,,,,,,,,,,,China,company.public,USD-marketcap,"$14,000,000,000",$1.00,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1418,12024,Avangrid,XX-XY,,,Avangrid,AGR,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,990,000,000",$36.19,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1419,12024,XP Inc.,XX-XY,,,XP Inc.,XP,,,,,,,,,,,,,Brazil,company.public,USD-marketcap,"$13,970,000,000",$25.49,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1420,12024,Gold Fields,XX-XY,,,Gold Fields,GFI,,,,,,,,,,,,,South Africa,company.public,USD-marketcap,"$13,970,000,000",$15.61,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1421,12024,TopBuild,XX-XY,,,TopBuild,BLD,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,940,000,000",$438.47,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1422,12024,Amundi,XX-XY,,,Amundi,AMUN.PA,,,,,,,,,,,,,France,company.public,USD-marketcap,"$13,940,000,000",$68.46,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1423,12024,Nippon Sanso,XX-XY,,,Nippon Sanso,4091.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$13,920,000,000",$32.17,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1424,12024,Bank Negara Indonesia,XX-XY,,,Bank Negara Indonesia,BBNI.JK,,,,,,,,,,,,,Indonesia,company.public,USD-marketcap,"$13,910,000,000",$0.37,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1427,12024,Nan Ya Plastics,XX-XY,,,Nan Ya Plastics,1303.TW,,,,,,,,,,,,,Taiwan,company.public,USD-marketcap,"$13,880,000,000",$1.75,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1428,12024,Floor & Decor,XX-XY,,,Floor & Decor,FND,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,870,000,000",$129.65,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1429,12024,Bureau Veritas,XX-XY,,,Bureau Veritas,BVI.PA,,,,,,,,,,,,,France,company.public,USD-marketcap,"$13,860,000,000",$30.55,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1430,12024,Union Bank of India,XX-XY,,,Union Bank of India,UNIONBANK.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$13,860,000,000",$1.82,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1431,12024,Sociedad Química y Minera,XX-XY,,,Sociedad Química y Minera,SQM,,,,,,,,,,,,,Chile,company.public,USD-marketcap,"$13,850,000,000",$48.49,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1432,12024,Brookfield Infrastructure Partners,XX-XY,,,Brookfield Infrastructure Partners,BIP,,,,,,,,,,,,,Bermuda,company.public,USD-marketcap,"$13,830,000,000",$29.98,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1433,12024,Charles River Laboratories,XX-XY,,,Charles River Laboratories,CRL,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,830,000,000",$269.37,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1434,12024,Ovintiv,XX-XY,,,Ovintiv,OVV,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,810,000,000",$51.36,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1435,12024,Logitech,XX-XY,,,Logitech,LOGI,,,,,,,,,,,,,Switzerland,company.public,USD-marketcap,"$13,790,000,000",$88.46,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1436,12024,BT Group,XX-XY,,,BT Group,BT-A.L,,,,,,,,,,,,,United Kingdom,company.public,USD-marketcap,"$13,740,000,000",$1.38,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1437,12024,CarMax,XX-XY,,,CarMax,KMX,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,730,000,000",$86.98,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1438,12024,Vanke,XX-XY,,,Vanke,2202.HK,,,,,,,,,,,,,China,company.public,USD-marketcap,"$13,730,000,000",$0.68,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1439,12024,Neurocrine Biosciences,XX-XY,,,Neurocrine Biosciences,NBIX,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,710,000,000",$137.83,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1443,12024,Amcor,XX-XY,,,Amcor,AMCR,,,,,,,,,,,,,Switzerland,company.public,USD-marketcap,"$13,700,000,000",$9.48,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1444,12024,Lodha Group,XX-XY,,,Lodha Group,LODHA.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$13,700,000,000",$13.79,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1446,12024,Aéroports de Paris,XX-XY,,,Aéroports de Paris,ADP.PA,,,,,,,,,,,,,France,company.public,USD-marketcap,"$13,680,000,000",$138.65,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1447,12024,Suncorp,XX-XY,,,Suncorp,SUN.AX,,,,,,,,,,,,,Australia,company.public,USD-marketcap,"$13,680,000,000",$10.78,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1448,12024,International Paper,XX-XY,,,International Paper,IP,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,640,000,000",$39.39,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1449,12024,Formosa Plastics,XX-XY,,,Formosa Plastics,1301.TW,,,,,,,,,,,,,Taiwan,company.public,USD-marketcap,"$13,630,000,000",$2.14,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1450,12024,Uni-President Enterprises,XX-XY,,,Uni-President Enterprises,1216.TW,,,,,,,,,,,,,Taiwan,company.public,USD-marketcap,"$13,610,000,000",$2.40,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1451,12024,Adani Energy Solutions,XX-XY,,,Adani Energy Solutions,ADANIENSOL.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$13,600,000,000",$12.19,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1453,12024,Dynatrace,XX-XY,,,Dynatrace,DT,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,590,000,000",$45.94,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1454,12024,MTU Aero Engines,XX-XY,,,MTU Aero Engines,MTX.DE,,,,,,,,,,,,,Germany,company.public,USD-marketcap,"$13,570,000,000",$252.49,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1455,12024,Lundbergföretagen,XX-XY,,,Lundbergföretagen,LUND-B.ST,,,,,,,,,,,,,Sweden,company.public,USD-marketcap,"$13,570,000,000",$54.75,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1456,12024,CP All,XX-XY,,,CP All,CPALL.BK,,,,,,,,,,,,,Thailand,company.public,USD-marketcap,"$13,530,000,000",$1.51,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1457,12024,B3,XX-XY,,,B3,B3SA3.SA,,,,,,,,,,,,,Brazil,company.public,USD-marketcap,"$13,490,000,000",$2.41,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1458,12024,Q Holding,XX-XY,,,Q Holding,QHOLDING.AE,,,,,,,,,,,,,United Arab Emirates,company.public,USD-marketcap,"$13,480,000,000",$0.83,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1459,12024,Shimano,XX-XY,,,Shimano,7309.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$13,470,000,000",$150.15,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1460,12024,Astra International,XX-XY,,,Astra International,ASII.JK,,,,,,,,,,,,,Indonesia,company.public,USD-marketcap,"$13,470,000,000",$0.33,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1461,12024,TFI International,XX-XY,,,TFI International,TFII,,,,,,,,,,,,,Canada,company.public,USD-marketcap,"$13,430,000,000",$159.00,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1462,12024,Nitto Denko,XX-XY,,,Nitto Denko,6988.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$13,410,000,000",$94.59,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1463,12024,E.SUN Bank,XX-XY,,,E.SUN Bank,2884.TW,,,,,,,,,,,,,Taiwan,company.public,USD-marketcap,"$13,390,000,000",$0.85,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1464,12024,Western Midstream,XX-XY,,,Western Midstream,WES,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,370,000,000",$35.14,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1465,12024,Galp Energia,XX-XY,,,Galp Energia,GZ5.F,,,,,,,,,,,,,Portugal,company.public,USD-marketcap,"$13,370,000,000",$16.36,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1466,12024,Credicorp,XX-XY,,,Credicorp,BAP,,,,,,,,,,,,,Bermuda,company.public,USD-marketcap,"$13,360,000,000",$168.05,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1467,12024,J.M. Smucker Company,XX-XY,,,J.M. Smucker Company,SJM,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,340,000,000",$125.72,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1468,12024,US Foods,XX-XY,,,US Foods,USFD,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,340,000,000",$54.50,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1469,12024,Toast,XX-XY,,,Toast,TOST,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,330,000,000",$24.33,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1470,12024,OBIC,XX-XY,,,OBIC,4684.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$13,320,000,000",$151.48,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1474,12024,Advanced Drainage Systems,XX-XY,,,Advanced Drainage Systems,WMS,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,300,000,000",$171.44,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1475,12024,Toll Brothers,XX-XY,,,Toll Brothers,TOL,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,270,000,000",$127.42,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1476,12024,Xero,XX-XY,,,Xero,XRO.AX,,,,,,,,,,,,,New Zealand,company.public,USD-marketcap,"$13,270,000,000",$87.50,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1477,12024,Edenred,XX-XY,,,Edenred,EDEN.PA,,,,,,,,,,,,,France,company.public,USD-marketcap,"$13,250,000,000",$53.31,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1478,12024,AECOM,XX-XY,,,AECOM,ACM,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,230,000,000",$97.31,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1479,12024,Bank of Shanghai,XX-XY,,,Bank of Shanghai,601229.SS,,,,,,,,,,,,,China,company.public,USD-marketcap,"$13,230,000,000",$0.93,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1480,12024,AspenTech,XX-XY,,,AspenTech,AZPN,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,210,000,000",$207.91,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1482,12024,Permian Resources,XX-XY,,,Permian Resources,PR,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,200,000,000",$17.15,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1483,12024,Pandora,XX-XY,,,Pandora,PNDORA.CO,,,,,,,,,,,,,Denmark,company.public,USD-marketcap,"$13,200,000,000",$161.82,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1485,12024,Morningstar,XX-XY,,,Morningstar,MORN,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,160,000,000",$308.15,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1486,12024,UDR Apartments,XX-XY,,,UDR Apartments,UDR,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,150,000,000",$37.01,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1487,12024,Ecopro,XX-XY,,,Ecopro,086520.KQ,,,,,,,,,,,,,South Korea,company.public,USD-marketcap,"$13,150,000,000",$499.34,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1488,12024,Campbell Soup,XX-XY,,,Campbell Soup,CPB,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,130,000,000",$44.07,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1490,12024,Hana Financial Group,XX-XY,,,Hana Financial Group,086790.KS,,,,,,,,,,,,,South Korea,company.public,USD-marketcap,"$13,100,000,000",$43.64,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1491,12024,AMEC,XX-XY,,,AMEC,688012.SS,,,,,,,,,,,,,China,company.public,USD-marketcap,"$13,090,000,000",$20.87,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1492,12024,A. O. Smith,XX-XY,,,A. O. Smith,AOS,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,060,000,000",$88.85,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1493,12024,Bunzl,XX-XY,,,Bunzl,BNZL.L,,,,,,,,,,,,,United Kingdom,company.public,USD-marketcap,"$13,050,000,000",$38.63,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1494,12024,Kimco Realty,XX-XY,,,Kimco Realty,KIM,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,020,000,000",$19.36,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1495,12024,Revvity,XX-XY,,,Revvity,RVTY,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$13,020,000,000",$105.41,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1496,12024,Samsung Life Insurance,XX-XY,,,Samsung Life Insurance,032830.KS,,,,,,,,,,,,,South Korea,company.public,USD-marketcap,"$13,010,000,000",$69.72,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1497,12024,Bank Albilad,XX-XY,,,Bank Albilad,1140.SR,,,,,,,,,,,,,Saudi Arabia,company.public,USD-marketcap,"$13,000,000,000",$13.01,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1498,12024,Physicians Realty Trust,XX-XY,,,Physicians Realty Trust,DOC,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$12,990,000,000",$18.31,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1499,12024,AIB Group (Allied Irish Banks),XX-XY,,,AIB Group (Allied Irish Banks),A5G.IR,,,,,,,,,,,,,Ireland,company.public,USD-marketcap,"$12,980,000,000",$4.96,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1500,12024,BB Seguridade Participações,XX-XY,,,BB Seguridade Participações,BBSE3.SA,,,,,,,,,,,,,Brazil,company.public,USD-marketcap,"$12,960,000,000",$6.57,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1501,12024,AkzoNobel,XX-XY,,,AkzoNobel,AKZA.AS,,,,,,,,,,,,,Netherlands,company.public,USD-marketcap,"$12,950,000,000",$75.93,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1502,12024,Bank of Nanjing,XX-XY,,,Bank of Nanjing,601009.SS,,,,,,,,,,,,,China,company.public,USD-marketcap,"$12,950,000,000",$1.25,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1503,12024,GFL Environmental,XX-XY,,,GFL Environmental,GFL,,,,,,,,,,,,,Canada,company.public,USD-marketcap,"$12,940,000,000",$34.89,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1504,12024,bioMérieux,XX-XY,,,bioMérieux,BIM.PA,,,,,,,,,,,,,France,company.public,USD-marketcap,"$12,940,000,000",$109.62,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1505,12024,Nippon Yūsen,XX-XY,,,Nippon Yūsen,9101.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$12,930,000,000",$27.96,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1506,12024,Bruker,XX-XY,,,Bruker,BRKR,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$12,920,000,000",$93.86,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1507,12024,Indian Overseas Bank,XX-XY,,,Indian Overseas Bank,IOB.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$12,920,000,000",$0.68,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1510,12024,Capitec Bank,XX-XY,,,Capitec Bank,CPI.JO,,,,,,,,,,,,,South Africa,company.public,USD-marketcap,"$12,900,000,000",$111.42,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1511,12024,UiPath,XX-XY,,,UiPath,PATH,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$12,890,000,000",$22.78,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1512,12024,Adevinta,XX-XY,,,Adevinta,ADE.OL,,,,,,,,,,,,,Norway,company.public,USD-marketcap,"$12,870,000,000",$10.56,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1513,12024,Eicher Motors,XX-XY,,,Eicher Motors,EICHERMOT.NS,,,,,,,,,,,,,India,company.public,USD-marketcap,"$12,860,000,000",$47.00,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1514,12024,Cemex,XX-XY,,,Cemex,CX,,,,,,,,,,,,,Mexico,company.public,USD-marketcap,"$12,820,000,000",$8.85,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1515,12024,Incyte,XX-XY,,,Incyte,INCY,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$12,820,000,000",$57.12,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1516,12024,Amerco,XX-XY,,,Amerco,UHAL,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$12,770,000,000",$66.31,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1517,12024,Alliant Energy,XX-XY,,,Alliant Energy,LNT,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$12,740,000,000",$49.77,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1518,12024,Sodexo,XX-XY,,,Sodexo,SW.PA,,,,,,,,,,,,,France,company.public,USD-marketcap,"$12,730,000,000",$86.92,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1519,12024,OTP Bank,XX-XY,,,OTP Bank,OTP.BD,,,,,,,,,,,,,Hungary,company.public,USD-marketcap,"$12,730,000,000",$45.57,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1520,12024,Reinsurance Group of America,XX-XY,,,Reinsurance Group of America,RGA,,,,,,,,,,,,,United States,company.public,USD-marketcap,"$12,700,000,000",$193.27,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1521,12024,Tryg,XX-XY,,,Tryg,TRYG.CO,,,,,,,,,,,,,Denmark,company.public,USD-marketcap,"$12,700,000,000",$20.65,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1522,12024,KEPCO,XX-XY,,,KEPCO,9503.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$12,680,000,000",$14.02,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1523,12024,Sandoz Group,XX-XY,,,Sandoz Group,SDZ.SW,,,,,,,,,,,,,Switzerland,company.public,USD-marketcap,"$12,670,000,000",$29.40,,,,,B.lion,,,,12026,phantasim,,,,,,,,,,
1524,12024,Bandai Namco,XX-XY,,,Bandai Namco,7832.T,,,,,,,,,,,,,Japan,company.public,USD-marketcap,"$12,660,000,000",$19.18,,12024.03,,,B.lion,,,,12026,phantasim,,,,,,,,,,
